,date,total_mora,comerciales_mora,consumo_mora,vivienda_mora,total_det,comerciales_det,consumo_det,vivienda_det,institucion,total_provi,comerciales_provi,consumo_provi,vivienda_provi
15,2010-02,5.867198620465036,1.6423871237408252,2.045086877667344,11.66568060864996,12.86309300678912,4.843011637824542,7.841192470690281,24.10102087116384,banco estado,2.89152437401192,2.1048854859761703,7.010573654958492,2.890701746314824
16,2010-03,1.3571910317682037,1.4094929330631456,0.4868262299430175,1.1659114239754562,5.382717460185541,6.02693159360794,1.6954144653277616,1.1863818964769803,banco bice,1.9572715278571355,2.209828823190246,1.2241591959206966,0.1257189098580965
17,2010-03,1.554468188939495,1.4686625005103489,2.0787707441627434,1.441625461392947,6.376012939754228,6.492058942670891,10.616875486721996,2.780106418560811,banco de chile,2.614969691902768,2.478888328932323,5.953355584944476,0.5402317427134213
18,2010-03,2.1986385927244867,1.7963985538614886,2.9037597522309286,3.101308371744929,7.016623761126644,7.109796782673833,9.960871157564751,4.936922029827296,banco de credito e inversiones,2.3298727824559604,2.339295785854401,5.490372445097225,0.4167762456163717
19,2010-03,4.11408955816674,0.7966478403104063,3.486018727217294,6.050380615827549,13.26507664821779,11.17774046533941,12.145000680284332,15.861335311283096,banco falabella,3.515073524818531,1.4173880808565384,5.2271507895148925,0.7300196168372973
20,2010-03,1.5485231218804123,1.4172331961223594,2.005537306569807,1.6398258522297111,9.473897633786889,12.10645671410787,7.039065900256637,2.8663723300888124,banco itau corpbanca,2.412706264209579,2.713367652501598,4.293497020906185,0.1255050031536062
21,2010-03,2.7437204542715685,2.593990541970108,3.0822789069631287,2.825560152619997,10.638242270305913,11.743512573515387,20.248500097439955,3.4213539103066477,banco santander-chile,2.6635891016315654,2.4039163526313145,7.618328781071735,0.4210455969607556
22,2010-03,8.55531188534695,8.44294588709212,3.035236907866763,9.76755125212901,17.338089042201243,19.055539903426595,7.671489090290078,15.922466523392297,banco scotiabank,3.681564189461793,4.677230674603059,10.455910808865674,0.7025203264251041
23,2010-03,6.029536095416281,1.7325206799825614,2.1122762249545364,11.831191079031838,12.995639576947749,5.142999764278485,7.731265750054013,23.793638245845997,banco estado,2.997346673597625,2.262224009391885,7.1493333911995,2.9019509325476456
24,2010-04,1.1419961700047168,1.16516343430907,0.4887295138815467,1.1299732467019017,5.084311262162578,5.6900934777427645,1.632593828795327,1.1297738030065936,banco bice,1.8798177121249309,2.1190775963966657,1.211747419594754,0.132259111586964
25,2010-04,1.4389637407521274,1.3103205595148302,2.033914542991678,1.4291519034637408,6.48421075571296,6.417371657941903,11.469194842456366,2.927981947478948,banco de chile,2.527620980817695,2.3664758161239874,5.8467367086369855,0.557277499670307
26,2010-04,2.4027117347041744,2.085106780496704,2.8956456707452958,3.1299452903204337,7.452201205879298,7.601326406600753,10.40256984177154,5.144712521761702,banco de credito e inversiones,2.5297444819915382,2.64525183080496,5.349874631750926,0.4177239832977538
27,2010-04,4.108937998149639,0.7931696905319079,3.5710423236939444,5.875249516887251,12.42347913321386,10.79004329004329,11.944440189726388,13.70061159110766,banco falabella,3.425619077494557,1.4134199134199137,5.0811544922164185,0.7290554315115038
28,2010-04,2.0101750221739736,1.9087949824279835,2.950032458647552,1.6626589757632746,8.948089652568337,11.313813371339169,6.5563707319387685,3.2266392952274203,banco itau corpbanca,2.4614096076388754,2.7792437767228537,4.3331534277936266,0.1404255587111074
29,2010-04,2.7433364038049177,2.6063924479998075,2.9667499540441056,2.862160563991061,10.42814214597291,11.791410279025849,19.70055614774597,2.9190010574543965,banco santander-chile,2.6549801999317064,2.36942223016872,7.635507226001163,0.4162495179527983
30,2010-04,7.681800241848882,7.854082576877077,2.740262222319587,8.241665445640802,17.06289708846596,19.28932832402032,7.388249157373952,14.793714393038252,banco scotiabank,3.612585707199152,4.611819020146651,10.317728505454324,0.6936556629788959
31,2010-04,6.094950441812364,1.7955839568636074,2.027626431748072,11.933495342895403,13.0078907945733,5.328649391456805,7.623564208700525,23.697301040527112,banco estado,2.966545597180799,2.2697036353606084,7.047070095776227,2.8486624676490724
32,2010-05,1.0907717086318942,1.0644867111903298,0.4304757888334166,1.4725432015504123,5.26697834073598,5.8489448140180205,1.675204726470478,1.5020622674835524,banco bice,1.8849754258308535,2.126617539727002,1.1760086751673335,0.1203189897055072
33,2010-05,1.5940113792344266,1.4666112549715389,1.9231130641027288,1.7741181845694152,6.680438334495427,6.756460701829431,11.475041578267746,2.8721164979030105,banco de chile,2.558237206695439,2.440232662062844,5.809343585485682,0.542014937603896
34,2010-05,2.4535462141543016,2.1983831059513563,2.707994296048464,3.1216183114132545,7.524665932381453,7.752010593144224,10.04679269845291,5.229524252982451,banco de credito e inversiones,2.5756508158107505,2.7242927639176155,5.307425532485375,0.4266536149564626
35,2010-05,4.132459809048602,0.4247175697819528,3.672489484520259,6.056773166824505,13.49673623799307,9.480008776223189,12.700633922904576,16.143210945201854,banco falabella,3.270888455910783,1.216857099458237,4.9225247821288285,0.7400995455529106
36,2010-05,2.200661885675284,2.2700928098644293,2.629322397878271,1.683538932991753,8.32936604813434,10.576627828247595,6.224780600530668,2.601503574271809,banco itau corpbanca,2.3906237328673154,2.7087966513908213,4.190849992406262,0.1339838973104733
37,2010-05,2.938652196938141,2.707669324998073,3.1274751025895107,3.249102420241889,10.51495227777949,11.73802984373547,19.56339889422565,3.323490772483025,banco santander-chile,2.670318241581824,2.3803417626191945,7.702320795807268,0.4140102673059219
38,2010-05,8.042074054771058,7.8215569095132595,2.449054773187963,9.437507220056816,16.75522407014726,18.494020177724327,7.226460192183256,15.233765684697254,banco scotiabank,3.4916883372724583,4.428714365018679,9.973633126301287,0.7142809460550997
39,2010-05,6.791340100534314,1.7415294548207425,2.0003390961855727,13.821506685794782,14.277393942485336,5.358049676936665,8.753680228066983,26.850609045039693,banco estado,2.9466065889306443,2.2096422525330244,7.376458160890856,2.836161070451351
40,2010-06,1.1745607464697172,1.1702651404394415,0.4235666749635211,1.401537713024264,5.437591384724924,6.051650815651926,1.6209429577992656,1.4017259379160405,banco bice,1.892003916034125,2.1314514373301523,1.1618319466306877,0.1245127242426274
41,2010-06,1.5529236892074345,1.4858748970447777,1.6897065482855915,1.6720820208420455,5.976267941790208,6.81084738557541,6.569613420170449,2.833491228354508,banco de chile,2.5421990787220574,2.444535513212984,5.7632106329168025,0.5277573553787196
42,2010-06,2.4880300346449524,2.248887928249152,2.6327063793313275,3.162923795055941,7.526514489213093,7.787629369955473,9.752345581050204,5.299156552149763,banco de credito e inversiones,2.615798501320618,2.731232142526649,5.606067285297597,0.4327230336693409
43,2010-06,4.03512840549803,0.8978851490665379,3.433616854673321,6.04185248938562,12.875811185893912,9.779864687468445,12.680317312748135,14.112983527582054,banco falabella,3.155134737054535,1.1966070887609817,4.7502927497136005,0.7292624870790619
44,2010-06,1.6320434977395442,1.648462282333016,1.412559815725969,1.7289257416201933,8.377944004031836,10.768115822466305,5.817070650408905,2.583153434076917,banco itau corpbanca,2.3492399517803064,2.7235845362741635,3.86909155324614,0.1411209722555368
45,2010-06,2.850837780873739,2.680068037095164,2.985502348276113,3.082532375743452,10.32644272923386,11.414404565147846,19.16099344086777,3.504991175315836,banco santander-chile,2.658151234503136,2.3729697239941308,7.65973872450272,0.4118568162887892
46,2010-06,7.97684472434753,7.786497831109952,2.687859013012488,9.252811816317788,16.98835692661154,18.693748064532446,7.566754418954494,15.498103735353258,banco scotiabank,3.524457833247576,4.425470979193389,10.377629803331637,0.7618300468193429
47,2010-06,7.158779300261103,1.7343933596216314,1.759168519026077,14.992351664083694,14.65299979752591,5.260503615046586,8.974874227258994,28.0894206009679,banco estado,2.962219707354984,2.220903599158917,7.686884624791977,2.8258793603506054
48,2010-07,1.1918404047058748,1.185689765491216,0.4968483805502244,1.420071361892704,5.285844274277163,5.868817803795851,1.730644111906311,1.4204572483278946,banco bice,1.8498516281625004,2.08411736009478,1.0893205688260992,0.12558630728686
49,2010-07,1.5612805701678654,1.5258304274346763,1.6320212498432918,1.6237319966692203,5.92931197116452,6.872108293364865,6.100442199951063,2.7855401878258284,banco de chile,2.645535797971725,2.596042339561646,5.808887891087136,0.5193213258799622
50,2010-07,2.413251895845133,2.1550166333338447,2.5664289571733088,3.132329181683977,7.418419440385062,7.655096536228759,9.545168376351052,5.339794728781403,banco de credito e inversiones,2.5679114981478137,2.685644785376495,5.4606034598217335,0.4379075789686803
51,2010-07,4.078905256445471,1.452802352645156,3.2303831928807245,6.394465975584645,13.320079818918275,9.649460386513846,12.604497407660464,15.680125807946308,banco falabella,3.064093400047653,1.2047184807161382,4.613208874241389,0.6978409521714508
52,2010-07,1.4850763084292884,1.4411475427105878,1.4034180146031212,1.6776918607912958,7.921977735197733,10.150843682238069,5.517684511814013,2.562825349073469,banco itau corpbanca,2.254994381154766,2.582882923096945,3.880662402523438,0.1323053418281763
53,2010-07,2.822198384372057,2.690869174776979,3.023577528795101,2.9451997609655343,10.264794811837264,11.474023429414745,18.80571553749299,3.350448331117248,banco santander-chile,2.6421810477075995,2.354230279954763,7.592802692818877,0.4043730751309763
54,2010-07,7.728740600142444,7.65051276507433,2.448014092956834,8.792613291346193,16.66314780507291,18.22415062177972,7.452706606740383,15.380577660018371,banco scotiabank,3.4250913664978606,4.307132065238446,9.885631365146017,0.7506424915845766
55,2010-07,7.318054566355029,1.7909495139357086,1.4741467815920184,15.186163387420743,14.726059119914758,5.231287912613921,8.820958929480947,28.23945314921923,banco estado,3.018454925550942,2.337296760374814,7.694548625580714,2.8172691118767768
56,2010-08,1.0253472470266856,0.998975093787362,0.5241342539127021,1.3705800913794122,5.1160282573309495,5.685209291561804,1.6594870676336404,1.370871458975315,banco bice,1.822814346769732,2.053342590181955,1.1341948852172965,0.1212784733069383
57,2010-08,1.459595755634152,1.4113675759455075,1.5232548564425092,1.5663273159887037,5.776734425842353,6.6001723939492285,6.341606564743306,2.7414170930307296,banco de chile,2.5913494978838365,2.5337788758175708,5.707084653398221,0.5141862625373297
58,2010-08,2.442542621214076,2.226689327705377,2.473641493834659,3.0944060805135423,7.17577496395868,7.345021273345178,9.170708467363504,5.40751530025902,banco de credito e inversiones,2.5305692585032897,2.6491461618461143,5.319236583251542,0.4571676025107952
59,2010-08,3.818910070991283,1.3156514624897349,2.931748118203535,6.174752719432208,12.423768305504518,9.840394612280148,11.970897675417271,13.989333456468032,banco falabella,3.0070369973913693,1.1775257012838187,4.548718999188037,0.6312192644240759
60,2010-08,1.3597384653125535,1.290293346151623,1.3782547117722166,1.5604135870819418,7.5341251479061375,9.657753963706066,5.259074008370904,2.538199097392296,banco itau corpbanca,2.049379302492956,2.2596937491409173,3.95757434153405,0.1305392541934291
61,2010-08,2.7095470722271684,2.630632232723886,2.7979151869136336,2.801387607615091,10.009012070560804,11.180921563820265,18.212012244427854,3.2852949870482986,banco santander-chile,2.6314911885875176,2.3778408412526977,7.407432500020923,0.3971137040700507
62,2010-08,7.126028692016181,6.918942675357504,2.3233473276967915,8.365053024764386,16.461167800453513,17.859984313094543,7.426409258358239,15.434800804096252,banco scotiabank,3.219081750347198,3.9872091386279993,9.470789601723778,0.7604113284181065
63,2010-08,5.534206191948999,1.7041052217449182,1.633386396961866,10.954048272202986,12.145417710160604,4.827169348834507,7.368858078033426,22.68595794355499,banco estado,2.9405760322389507,2.284550239502703,7.283699104961813,2.797842595576027
64,2010-09,0.93323284379231,0.9002277379136503,0.5279774710230399,1.303607389788887,4.90971190971191,5.464275456104876,1.5448102628509912,1.3029977252907985,banco bice,1.7868032868032866,2.013292640642112,1.110612720911456,0.1342678250919342
65,2010-09,1.410824276318492,1.3344412818819862,1.5415026447558902,1.5530344390659785,5.901406472870732,6.899551607452706,6.097599643314811,2.642270143625723,banco de chile,2.6150824743883296,2.5528485392211544,5.745548630308387,0.5305846053763681
66,2010-09,2.406687608761788,2.1666863318582124,2.576425774526463,3.050528331041513,7.080221880930895,7.234311604228162,8.970214225670812,5.427453792394876,banco de credito e inversiones,2.520617773136445,2.612769983776701,5.4393899736204325,0.460845275426223
67,2010-09,3.8642734677382826,1.281167541529218,2.860183228485717,6.446329489303379,12.836467752182198,9.926573715040012,11.644704519289292,15.85807649596767,banco falabella,2.983717267007232,1.174820559359789,4.521244741672838,0.6198685623782564
68,2010-09,1.25431075969767,1.1005087903797637,1.413583380657003,1.623754450670945,7.822588592846448,9.592007892835444,6.210485791282278,3.4266442966952706,banco itau corpbanca,1.9924051920637595,2.246083840593087,3.636519184977115,0.1211601937808208
69,2010-09,2.67813313273825,2.591476913680061,2.871761859878722,2.7256282287565967,9.769650366113645,10.858260164414864,17.837443891777475,3.208945320740046,banco santander-chile,2.81533918779907,2.382721864203183,8.467468581743828,0.3919268231365748
70,2010-09,7.0161943550497154,6.883362890312458,2.4147929747586576,8.068596630462551,16.505973345924204,18.18317080459375,7.659356018774158,15.08004607473111,banco scotiabank,3.074920276360232,3.828013899780254,9.141617200441743,0.7338044104276238
71,2010-09,5.702619527955289,2.0942938954202845,1.6867982468346518,10.845029905241056,12.085565450652275,4.776999246522975,7.458746452209475,22.34960550919158,banco estado,2.934892141098857,2.302059642632646,7.23413813120043,2.765670905780313
72,2010-10,0.8825222907003327,0.8368535373543047,0.7198773341504329,1.2796142877363084,4.359077801186367,4.846859394285728,1.551630004050793,1.2796210664709564,banco bice,1.7647088120887933,1.999960669406698,0.968667993448282,0.1368771302629031
73,2010-10,1.3305309377872876,1.2663579765247714,1.3675538042742126,1.5035040173575225,5.761561203892768,6.791792905899399,5.512104085285673,2.708013517928199,banco de chile,2.575081561941208,2.503269001864764,5.731555196830172,0.5207463519688891
74,2010-10,2.332776505578976,2.082620416852251,2.4772087945680843,3.03473858658907,6.9112872613221175,7.0290800025576,8.593714061267026,5.497727551441323,banco de credito e inversiones,2.505671773127386,2.579212441948909,5.468879932342294,0.475247272451213
75,2010-10,3.662264539601649,2.6652893253754057,2.854024243431303,5.443514974198757,12.154770380663996,9.903246966218433,11.629009018110793,13.752283817330529,banco falabella,2.940402766697834,1.174155460806822,4.447475337908539,0.6114121285850882
76,2010-10,1.217549074760531,1.059810234465121,1.4539415639929978,1.559253957773297,7.499474250581207,9.136171695613864,6.062149054204598,3.2867945942848484,banco itau corpbanca,1.9847376962141043,2.188961854935885,3.832131162298716,0.1273607488590214
77,2010-10,2.638581433559372,2.562398644151185,2.8485513822558914,2.65710723638728,9.616968828179704,10.755159019811355,17.389003388476866,3.1213178145546228,banco santander-chile,2.793098852995983,2.3859902900291137,8.323449793997103,0.3795472896149051
78,2010-10,6.744290606386116,6.547566605395562,2.1659358481186706,7.908974962900279,16.019586824088357,17.42142664881085,7.368882358248586,15.030048321538846,banco scotiabank,2.9546074231224626,3.6735409349049113,8.651379812587809,0.7328185238380444
79,2010-10,5.491884185539366,1.7103620705512586,1.7658061057802494,10.738971183798776,12.111103749197351,5.048288874841105,7.622620522777609,22.109398737824407,banco estado,2.9879035987112883,2.273924007585803,7.442507146969001,2.9005547775127387
80,2010-11,0.9675669173904832,0.938281231411392,0.4310405396321212,1.3306785515452435,4.3021458144173765,4.788067608329103,1.4586654325431514,1.3304223846016754,banco bice,1.717122293943572,1.950303093950373,0.9684441473406352,0.1309926929246123
81,2010-11,1.3002457858389973,1.208011353065731,1.4202283453005515,1.5020237013384117,5.745266487676616,6.742003732901909,5.699767498631299,2.6326204774195467,banco de chile,2.543681360162124,2.450557449167632,5.706782830449384,0.5309692911641194
82,2010-11,2.314595136048324,2.0654602778743585,2.465458608000425,3.009603771788112,6.547761973744266,6.534634499182429,8.278490262769402,5.543828124547948,banco de credito e inversiones,2.4672116531791137,2.501873439757993,5.561230556131735,0.4729489108919224
83,2010-11,3.9943777640477394,2.1539651359407554,2.728554696235728,6.886458579394515,10.904840155991922,10.571521881123449,9.87965893190846,12.93272110201637,banco falabella,2.873276910922101,1.1528412802090138,4.33565908215872,0.5771832922960893
84,2010-11,1.1207925353626855,0.9371084909644518,1.3540255591590475,1.5386295923678772,7.060612873788205,8.551976559505537,5.681732315763339,3.3221958599072723,banco itau corpbanca,1.9469578311545748,2.1651028652908,3.636157557832015,0.1291511576442248
85,2010-11,2.5959064393551965,2.552332537487749,2.825830624182573,2.5423836629559964,9.416092906288403,10.56076826532744,16.952455565543513,3.003969918146242,banco santander-chile,2.8060858990619324,2.399833152754149,8.302407147854716,0.3769792551677383
86,2010-11,6.615944813773947,6.342237616879504,2.185890017946142,7.8998334766964895,16.116434883014765,17.66931214617076,7.280839007062206,14.93235753605406,banco scotiabank,2.93158799053882,3.658851026305255,8.439548357085465,0.7288130449297417
87,2010-11,5.491033931537435,1.7008248373712516,1.58266786094029,10.761821862012273,12.260006781003272,5.266937238840783,7.596262363434017,22.166088590263183,banco estado,2.927109801622483,2.278612561829032,7.261705095850902,2.787854438665854
88,2010-12,0.8315450979126517,0.7786446880163633,0.3536001112066419,1.3542987138357652,3.81371233941923,4.223117498027163,1.4764964147073285,1.354192651723032,banco bice,1.6631883583925595,1.8878716498851895,0.95438287196352,0.1625922098285877
89,2010-12,1.2039503236457525,1.0999053482610703,1.3589222848366107,1.4174745354326577,5.464836035567457,6.460385188318465,5.266428734656265,2.451905302427167,banco de chile,2.4789867678363704,2.3654211604711546,5.629132613344382,0.5218986257876829
90,2010-12,2.297774013414632,2.0540478544617087,2.372468754482186,2.998617446172835,6.522150349916305,6.529217248496416,7.984804794220237,5.600541821026607,banco de credito e inversiones,2.5231428417054285,2.576497605237701,5.569049729222591,0.4738321034184162
91,2010-12,4.001053359043499,2.188979300556859,2.7668910499398924,6.85481999285796,10.613298336509258,10.709256283238622,9.658541677066834,12.426063936674907,banco falabella,2.8370990080427854,1.1514438608989546,4.244403196746979,0.572267314362599
92,2010-12,1.1856473079036245,1.046413028036027,1.4133387072575654,1.441505554002924,7.338087319043277,9.167441091111412,5.456958380097512,3.213493072848201,banco itau corpbanca,2.011311471640853,2.197440639990376,3.850430662439962,0.1962900818290958
93,2010-12,2.662004762104271,2.575793543306258,2.997503504836254,2.6210928913324016,9.455345393623372,10.701308714848688,16.62546884430111,3.066906005993803,banco santander-chile,2.82443824566235,2.4001433244851174,8.35159342266522,0.3726400662891675
94,2010-12,6.52771409193542,6.269368352131381,2.1058502316890797,7.760846221574111,16.220967110335177,17.95445699990696,7.143930978610386,14.933087078282844,banco scotiabank,2.970338931198068,3.8540450415387353,7.645054330123361,0.7155172970494599
95,2010-12,5.468147466891839,1.6291596985764754,1.579567922539738,10.71640559808873,12.05685413220024,4.9316658194327045,7.155107126279529,21.990474700783707,banco estado,2.916031573443697,2.2433319618968754,7.402340409938192,2.76121488017864
96,2011-01,0.9240615696043204,0.8622623067754962,0.4061237452977626,1.5161951843611636,3.859168737729489,4.258529579208213,1.4746169716237698,1.5163121747085782,banco bice,1.7146027471809062,1.953600222998623,0.9605303209659416,0.1383240898406209
97,2011-01,1.1913137926921047,1.07977804170355,1.4039328508934226,1.3901247070577476,3.617599876939305,3.7309262654169935,4.961227121932827,2.271120540274409,banco de chile,2.576603909374588,2.514067734811367,5.699532610369935,0.4835352028408073
98,2011-01,2.2575477252789504,1.96115734924082,2.475495285901193,3.0603989019486724,6.599468429288463,6.637383882494258,7.87603597025634,5.683753348417466,banco de credito e inversiones,2.5928792210504064,2.6783219308069066,5.566161389524817,0.4698967517099685
99,2011-01,7.584799642713577,1.6541851274805337,1.663883514820651,15.853053185718911,10.96902125009366,3.209481810187486,7.009920576627396,21.840888634979493,banco estado,2.995381251276016,2.43383389937169,7.366493325890453,2.756859595888824
100,2011-01,4.033464134560796,2.6157343818455576,2.764486117338245,6.902350221577684,7.379921111744032,3.013621635918799,6.201505935078053,10.844623035331487,banco falabella,2.767537590146492,0.2496197844343053,4.227337088613737,0.5563125417668348
101,2011-01,1.1868746857864525,1.0555003466847093,1.4386650392191305,1.4150738965406962,4.679655620990367,4.978067551022287,5.493385770468359,3.206952471743711,banco itau corpbanca,2.065940500854276,2.256073424223734,3.934317380867256,0.1978731712121798
102,2011-01,2.723451175047956,2.6291653169893485,3.1340027710712377,2.6554842464857704,8.691365688718534,9.092055002243317,16.47396061108314,3.441694241092695,banco santander-chile,3.109962579687762,2.8982713193239507,8.459172310892406,0.3841478914909843
103,2011-01,6.33145194736601,5.968621183213141,2.13971592860289,7.72542359613875,13.837467167864617,14.715805854607844,7.098767999600702,13.50675524103643,banco scotiabank,2.9883390840280475,3.8658269104019,7.52967698463535,0.7154083711809829
104,2011-02,0.8870452404663135,0.8019443590559623,0.345306399346331,1.6694760360175376,3.651901646391009,3.997374972342217,1.2455336074967978,1.669586950917377,banco bice,1.6745845057873603,1.9034346621811824,0.9202453987730062,0.1437566361821034
105,2011-02,1.128429581041631,1.0356622999453535,1.504399150480805,1.1458027912140776,3.554429154692005,3.6545191269778585,5.025268998082286,2.1686670160552697,banco de chile,2.5856628741243406,2.513850933312271,5.786420247335354,0.4834316071809321
106,2011-02,2.2572586517572075,1.9265568651559368,2.46801453542642,3.1755823636647924,6.515445338654125,6.5331462911510725,7.779573277900428,5.680486507973383,banco de credito e inversiones,2.595706511353262,2.664058178918546,5.676730739889353,0.4741181268617035
107,2011-02,7.639124113128089,1.6137253984230675,1.6149979261952652,16.020952221294728,10.961065121646332,3.15849159079836,7.1548408618186095,21.90885965987404,banco estado,2.967361257325951,2.43728578445709,7.507750873199639,2.6593601297028573
108,2011-02,3.768084398180592,2.631665041095486,2.851074311001624,5.904998948740721,7.313408002704366,3.0102258902443038,6.067974745105465,10.939913533477732,banco falabella,2.747942014594068,0.3863479433137145,4.163528454794686,0.5294132875400188
109,2011-02,1.2298901370629036,1.08907754174263,1.4395548258053594,1.5164607115409872,4.804862476846133,5.145955636038524,5.534028160190766,3.25803452346544,banco itau corpbanca,2.057184827043276,2.231847823490537,3.9792562355068974,0.197620200092629
110,2011-02,2.5953221665021267,2.4661347599118457,3.327310336367195,2.4117942668779904,8.515018898622904,8.681537088215016,16.436815090119193,3.602218289225634,banco santander-chile,3.0473534344293345,2.7422599583832983,8.632191485307677,0.3746405392822404
111,2011-02,6.541848678043874,6.183549772713916,2.1666622918322243,7.960032460083862,13.612706467056505,14.203609965346716,6.958108963878759,13.754659826432384,banco scotiabank,2.9273978230890587,3.806743652525839,7.318203830250453,0.6766328195790775
112,2011-03,0.7698132974865156,0.7335154707444422,0.3231880689127774,1.1701211041562691,3.532578714114009,3.918539589366116,1.2343871975019516,1.175898036223973,banco bice,1.6179757288994816,1.8334732967438463,0.8993624772313297,0.1499467294513791
113,2011-03,1.169965302413635,1.127835789508673,1.4126576285581518,1.1210437736326886,3.522058861105575,3.602545158405991,5.142621394110767,2.0718241493887053,banco de chile,2.562279800717548,2.523403031689594,5.547572645580349,0.4717102534672935
114,2011-03,2.23825538915552,1.9364484026946671,2.3941883120109826,3.1005264614099146,6.403690601317064,6.347331429657667,7.805631966678829,5.724645014356845,banco de credito e inversiones,2.592190344963833,2.657055459754229,5.618438152085238,0.4814577436498176
115,2011-03,7.394744941705168,1.486395783865519,1.5603797481793544,15.667951305437096,10.840798487983532,3.024367226323464,6.973251684397852,21.80991948865555,banco estado,2.892166088780024,2.3898505081585912,7.313142577381276,2.569061890035195
116,2011-03,3.6463049352496952,2.62302468039105,2.7455429394239688,5.734687894969452,7.177183654123083,2.913907284768212,5.953932344153967,10.758414817201931,banco falabella,2.729608013566029,0.2796173657100809,4.137876127702191,0.514768862844204
117,2011-03,1.2305733743068452,1.132484345401719,1.3201335166877923,1.4659374807767491,4.6332192102820375,4.947588409682278,5.28565013228159,3.2149227059306504,banco itau corpbanca,2.036934919366637,2.255599057990678,3.69534232132223,0.1990568088123173
118,2011-03,2.4675790538054714,2.344039296634453,3.0601182028304863,2.3557498714989373,8.114964934295285,8.183716193149118,15.676435473197028,3.508891378358552,banco santander-chile,2.9153648540061154,2.5926089764958338,8.259763270940427,0.3777913809012566
119,2011-03,6.368349805443349,5.9289298935119294,2.072161282878731,7.89872481423934,13.467153459499103,14.091431587056544,6.659723122811567,13.636408716103258,banco scotiabank,2.8236152511276686,3.724430529420354,6.857492543120218,0.6457028704202205
